matched_brand,matched_brand_key,matched_company_candidate,top9_group,ownership_resolution_status,needs_manual_review_from_matrix,product_name,barcode,current_normalized_brand,current_brand_entity_raw,current_brand_entity_source,current_resolved_company,query_category,primary_country,observed_market_region_codes,image_url,off_brands_raw,match_rule,review_decision_blank,review_note_blank
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet spreadable cheese,70153210007,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet spreadable cheese,70153255008,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet spreadable cheese,70153291402,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet spreadable cheese,77017774705,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet springfetti popcorn,681131236201,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet sticks, chips & popcorn caramel corn, mini pretzel sticks and potato chips with dark chocolate flavored drizzle, gourmet sticks, chips & popcorn, dark chocolate",681131080194,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet sweet & spicy pecans,753856015062,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet sweet green tea,94922204882,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet sweetheart caramel corn and pink sugar wafer cookies with white chocolate flavored drizzle popcorn,681131079907,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet sweets,5060384261317,candy kittens,candy kittens,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,https://images.openfoodfacts.org/images/products/506/038/426/1317/front_fr.3.400.jpg,Candy Kittens,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet sweets,5060384261805,candy kittens,candy kittens,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/506/038/426/1805/front_en.3.400.jpg,Candy Kittens,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet tart,770981072036,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet treats, caramel 'n' chocolate chip cookie",653248031550,gourmet treats,gourmet treats,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,Gourmet Treats,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet treats, chocolate chip cookie",653248031604,gourmet treats,gourmet treats,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,Gourmet Treats,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet treats, cookie, oatmeal raisin",653248036197,gourmet treats,gourmet treats,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,Gourmet Treats,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet truffles, milk chocolate, extra dark chocolate, white chocolate, hazelnut, dark chocolate, vanilla",37466065717,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet village, naughty or nice flavored candy, cherry",772291022046,gourmet village,gourmet village,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,Gourmet Village,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet white & dark choc chip cookie,41144813231,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet white & dark chocolate drizzle popcorn mix, white & dark chocolate drizzle",41318252422,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet white chocolate covered oreo cookies with crushed peppermint, peppermint",681131176798,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,Gourmet white popcorn,40232048623,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet, Chocolate Covered Graham With Peppermint",845777010605,g debbas chocolatier inc,g debbas chocolatier inc,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,G. Debbas Chocolatier Inc.,product_name_starts_exactly_with_top9_portfolio_brand,,
Gourmet,gourmet,Nestle,Nestlé,direct,no,"Gourmet, Chocolate Mini Bark",845777010742,g debbas chocolatier inc,g debbas chocolatier inc,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,G. Debbas Chocolatier Inc.,product_name_starts_exactly_with_top9_portfolio_brand,,
Hépar,hepar,Nestlé,Nestlé,direct,no,HEPAR,8445291061132,Hépar,Hépar,top9_portfolio_token_match,Other / not mapped to a company,beverages,Belgium,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/844/529/106/1132/front_fr.3.400.jpg,"hepar,Nestlé",product_name_starts_exactly_with_top9_portfolio_brand,,
Hépar,hepar,Nestlé,Nestlé,direct,no,HEPAR eau minérale naturelle 50cl,7613035024021,Hépar,hepar,existing_company_brand_mapping_token_match,Other / not mapped to a company,beverages,France,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/303/502/4021/front_fr.48.400.jpg,Hépar,product_name_starts_exactly_with_top9_portfolio_brand,,
HENNIEZ,henniez,Nestlé,Nestlé,direct,no,Henniez Ananas Pêche,7613035677821,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,France,FRANCE,https://images.openfoodfacts.org/images/products/761/303/567/7821/front_fr.4.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Hershey's Chocolate,hershey s chocolate,The Hershey Company,Hershey,direct,no,Hershey's chocolate bar,34000170449,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Hershey's Chocolate,hershey s chocolate,The Hershey Company,Hershey,direct,no,"Hershey's, chocolate",768395481605,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Hershey's Chocolate,hershey s chocolate,The Hershey Company,Hershey,direct,no,"Hershey's, chocolate cake",78742112619,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Hershey's Chocolate,hershey s chocolate,The Hershey Company,Hershey,direct,no,"Hershey's, chocolate milk",754686001126,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Honest Tea,honest tea,The Coca-Cola Company,Coca-Cola,direct,no,"Honest Tea Ginger Oasis Herbal Tea Glass Bottle, 16 fl oz",657622311795,honest,honest,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,Honest,product_name_starts_exactly_with_top9_portfolio_brand,,
Hépar,hepar,Nestlé,Nestlé,direct,no,Hépar,13093556,Hépar,hepar,existing_company_brand_mapping_token_match,Other / not mapped to a company,beverages,France,FRANCE,https://images.openfoodfacts.org/images/products/000/001/309/3556/front_fr.4.400.jpg,Hépar,product_name_starts_exactly_with_top9_portfolio_brand,,
