brand_entity_raw,normalized_brand,brand_alias_source,brand_alias_review_status,brand_entity_source,primary_country,observed_market_region_codes,query_category,product_count,example_product_names,example_off_brands_raw
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Austria,DACH|FRANCE,cereals,1,Porridge to go,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Argentina,FRANCE|SOUTHERN_EUROPE,cereals,1,Honey nut oats,Quaker
powerade,Powerade,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Denmark,NORDICS|FRANCE,beverages,1,Powerade,Powerade
cailler,Cailler,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH,dairies,1,Crème dessert chocolat au lait des alpes suisses,Cailler
cailler,Cailler,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,Poudre de Chocolat 43% Cacao,Cailler
cadbury dairy milk fingers crossed,Cadbury Dairy Milk,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|UK_IE,snacks,1,Milk Chocolate Biscuits,Cadbury Dairy Milk Fingers crossed
cadbury dairy milk,Cadbury Dairy Milk,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,snacks,1,Cream egg Easter egg,Cadbury Dairy Milk
cadbury dairy milk,Cadbury Dairy Milk,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|UK_IE|US_CANADA,snacks,1,Little Bar,Cadbury Dairy Milk
cadbury dairy milk,Cadbury Dairy Milk,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Australia,FRANCE,snacks,1,Caramello Koala,Cadbury Dairy Milk
cadbury brunch,Cadbury Brunch,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,snacks,1,Honey And Oat Bar Light,Cadbury Brunch
cadbury bournville,Cadbury Bournville,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,snacks,1,Brunch bar,Cadbury Bournville
buitoni,Buitoni,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,dairies,1,Parmesan Shredded Cheese,Buitoni
powerade,Powerade,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belarus,FRANCE|DACH|NORDICS|SOUTHERN_EUROPE|UK_IE,beverages,1,Boisson pour le sport,Powerade
powerade,Powerade,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Australia,FRANCE,beverages,1,Powerade Blackcurrant,Powerade
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|SOUTHERN_EUROPE|DACH|UK_IE,cereals,1,Flocons d'avoine complète,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|SOUTHERN_EUROPE,cereals,1,Hunky baked granola nuts & seeds,"PepsiCo, Quaker"
buitoni,Buitoni,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,snacks,1,Sfoglia rotonda,Buitoni
brookside,Brookside,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE|US_CANADA,snacks,1,Açaí & Blueberry Flavors Soft Fruit Flavored Centers Covered In Smooth Dark Chocolate,BROOKSIDE
brookside,Brookside,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Canada,US_CANADA|FRANCE,snacks,1,Brookside - Acai&blueberry dark chocolate,Brookside
breyers,Breyers,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,snacks,1,Creamy chocolate,Breyers
best foods,Best Foods,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,beverages,1,Earl grey organic black tea,Best Foods
best foods,Best Foods,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Bulgaria,FRANCE|SOUTHERN_EUROPE,snacks,1,Lotto Classic Snack,Best Foods
best foods,Best Foods,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Bulgaria,FRANCE,snacks,1,Pop-o top's,"Best foods, Lotto"
benenuts,Benenuts,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE,snacks,1,Chips MixUps goût salé,"Bénénuts, LAYS, MixUps"
ben and jerry s,Ben & Jerry's,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,snacks,1,Lights! Caramel! Action!,Ben & Jerry's
ben and jerry s,Ben & Jerry's,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|SOUTHERN_EUROPE|NORDICS,dairies,1,Half Baked,Ben & Jerry's
ben and jerry s,Ben & Jerry's,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,dairies,1,Topped - Salted Caramel Brownie,Ben & Jerry's
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|DACH|SOUTHERN_EUROPE|UK_IE,cereals,1,cruesly mélange de noix,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|DACH,snacks,1,"Havermount Flocons D'avoine , Haferflocken",Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|DACH,cereals,1,Oats - Flocons d'avoine,"Pepsico, Quaker"
bakers,Bakers,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Australia,FRANCE,snacks,1,Tennis Biscuits,Bakers
badoit,Badoit,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|UK_IE,beverages,1,Badoit Sparkling Water,Badoit
badoit,Badoit,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|UK_IE,beverages,1,Badoit 6x1 L PET,Badoit
aptamil,Aptamil,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,dairies,1,pepti 2,Aptamil
amora,Amora,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,snacks,1,Amora Sauce Fish'n'Chips Flacon Souple 251g,Amora
amora,Amora,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,Vinaigre Français de Vin Rouge,Amora
alvalle,Alvalle,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,dairies,1,Havarti Bockshornklee,Alvalle
alvalle,Alvalle,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|SOUTHERN_EUROPE|DACH,beverages,1,Gazpacho,Alvalle
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Ethiopia,FRANCE,cereals,1,White Oats,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Cyprus,FRANCE|UK_IE|US_CANADA,cereals,1,Quick Cooking White Oats,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Cyprus,FRANCE,cereals,1,Quaker Oats Tin,"Quaker, Quaker Νιφάδες Βρώμης Ολικής Άλεσης"
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Cote D Ivoire,FRANCE|SOUTHERN_EUROPE,cereals,1,Quaker white oats,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Colombia,FRANCE,snacks,1,Galleta Sabor Frutos Rojos,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Canada,US_CANADA|UK_IE,cereals,1,Quaker oat so simple apple and blueberry,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Canada,US_CANADA,snacks,1,"Peanut butter protein bar, peanut butter",Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Canada,US_CANADA,cereals,1,"HARVEST CRUNCH PROTEIN OAT, HONEY & ALMOND FLAVOUR GRANOLA CEREAL",Quaker
Nescafé,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,top9_portfolio_token_match,France,FRANCE|DACH,dairies,1,Nesquik,"Nestlé,Dolce Gusto,Nescafé,Nescafé Dolce Gusto"
Nescafé,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,top9_portfolio_token_match,Belgium,BENELUX|FRANCE|DACH,dairies,1,Gusto Cappuccino Coffee Pods Capsules Per Box,"Nestlé,Dolce Gusto,Nescafé"
Nescafé,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|UK_IE,dairies,1,Gusto Skinny Latte Macchiato Coffee Pods Capsules,"Nescafé, Nescafé Dolce Gusto"
Nescafé,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|UK_IE,beverages,1,Capsules NESCAFE DOLCE GUSTO Café Au Lait Intenso 16 Capsules,"Nescafe, Nescafé Dolce Gusto, Dolce gusto"
Nescafé,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE|DACH,dairies,1,Capsules NESCAFE DOLCE GUSTO NESQUIK x16,"Dolce gusto,Nescafé,Nescafé Dolce Gusto"
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE|US_CANADA,snacks,1,Less sugar granola bars,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,snacks,1,porridge to go,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Spain,SOUTHERN_EUROPE|US_CANADA,snacks,1,APPLE CINNAMON RICE CRISPS,QUAKER
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Serbia,UK_IE,cereals,1,Oat So Simple Original,"Quaker,Quaker Oats"
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Saint Martin,US_CANADA,cereals,1,Avena with iron instant oats,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Germany,DACH|US_CANADA,cereals,1,Quick 5-minute grits,Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE|US_CANADA,cereals,1,"Simply granola, oats, honey & almonds",Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE|DACH,cereals,1,,QUAKER
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|SOUTHERN_EUROPE|US_CANADA,cereals,1,Maple & Brown Sugar Instant Oatmeal,"Quaker,Pepsico"
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,European Union,UK_IE,cereals,1,Apple And Raspberry Water,"Quaker, Quaker Oats, Aldi"
bakers,Bakers,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Canada,US_CANADA|FRANCE,snacks,1,Unsweetened Chocolate,Baker's
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,dairies,1,"Muller, nonfat greek yogurt, blackberry & raspberry",Quaker
quaker,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,beverages,1,Quaker Strawberry Breakfast Shake (4-11.1 Fl Oz) 44.4 Fluid Ounce 4 Pack Plastic Bottles,Quaker
Quaker Oats,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|US_CANADA,cereals,1,Old Fashioned 100% Whole Grain Rolled Oats,Quaker Oats
Quaker Oats,Quaker,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Canada,US_CANADA|FRANCE,cereals,1,QUICK 1-MINUTE OATS,QUAKER OATS
Nespresso,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,top9_portfolio_token_match,France,FRANCE|NORDICS,beverages,1,Toffee Nut Latte,"Dolce Gusto, Nespresso, Starbucks"
alvalle,Alvalle,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|DACH,beverages,1,Tropicana orange without pulp,"Alvalle, Hitchcock"
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,snacks,1,Winter fondants,After eight
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|UK_IE,snacks,1,After Eight,"Nestlé, After Eight"
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|SOUTHERN_EUROPE|BENELUX|NORDICS,snacks,1,After Eight Dark Chocolate Thins,"Nestlé, After eight"
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|BENELUX|DACH,snacks,1,Fines feuilles de chocolat noir fourrées à la menthe,After Eight
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Croatia,FRANCE,snacks,1,After Eight,"Nestlé, After eight"
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Bulgaria,FRANCE|SOUTHERN_EUROPE,snacks,1,Delightfully Minty Dark Chocolate Thins,"Nestlé, After Eight"
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Bolivia,FRANCE|UK_IE,snacks,1,After Eight Bites,"Nestlé, After Eight"
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|UK_IE|SOUTHERN_EUROPE,snacks,1,AFTER EIGHT Coffret 300g,"Nestlé, After eight"
after eight,After Eight,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE,snacks,1,AfterEight Noël,After Eight
Nescafé,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,top9_portfolio_token_match,France,FRANCE|SOUTHERN_EUROPE,beverages,1,Capsules NESCAFE DOLCE GUSTO Avoine 12 capsules,"Nestlé,Dolce gusto,Nescafe"
Nescafé,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|SOUTHERN_EUROPE|DACH,beverages,1,Capsules Dolce Gusto lungo 16 Capsules,"Dolce gusto, Nescafé"
yorkie,Yorkie,curated_mechanical_brand_alias,confirmed,first_off_brand_token_fallback,France,FRANCE|UK_IE,snacks,1,Yorkie Raisin & Biscuit,Yorkie
yopro,YoPRO,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,dairies,1,yopro doce de leite,Yopro
wheat thins,Wheat Thins,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,snacks,1,SPICY SWEET CHILI,WHEAT THINS
Lay's,Lay’s,curated_mechanical_brand_alias,confirmed,top9_portfolio_token_match,Estonia,NORDICS|UK_IE,snacks,1,Lays solone,"Lay's,PepsiCo"
Lay's,Lay’s,curated_mechanical_brand_alias,confirmed,top9_portfolio_token_match,France,FRANCE|DACH|SOUTHERN_EUROPE,snacks,1,,"Lay's,frito-lay,pepsico"
tate's bake shop,Tate’s Bake Shop,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Italy,SOUTHERN_EUROPE|US_CANADA,snacks,1,Pumpkin Spice Cookies,Tate's Bake Shop
tate's bake shop,Tate’s Bake Shop,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Germany,DACH|US_CANADA,snacks,1,Chocolate Chip Cookies,Tate's Bake Shop
smartwater,Smartwater,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Mexico,US_CANADA,beverages,1,Vapor distilled water,SmartWater
smartwater,Smartwater,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Hungary,SOUTHERN_EUROPE|UK_IE,beverages,1,Smart Water,smartwater
smartwater,Smartwater,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,beverages,1,Smart Water,"Glaceau, Smartwater, Glaceuu Smart water"
smartwater,Smartwater,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,6 PK,Smartwater
skinny pop,SkinnyPop,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Germany,DACH|US_CANADA,snacks,1,Original Popcorn,SkinnyPop
seasonal latte,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,first_off_brand_token_fallback,France,FRANCE|DACH,beverages,1,"STARBUCKS by NESCAFE DOLCE GUSTO Toffee Nut Latte 127,8g","Seasonal latte, STARBUCKS, White, by NESCAFE DOLCE GUSTO"
scharffen berger,Scharffen Berger,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,snacks,1,ORANGE CHOCOLATE CHUNK cookie,SCHARFFEN BERGER
scharffen berger,Scharffen Berger,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,beverages,1,Natural cocoa powder,Scharffen Berger
starbucks,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,first_off_brand_token_fallback,France,FRANCE,snacks,1,STARBUCKS by NESCAFE DOLCE GUSTO chocolate Toffe Nut Latte 200g,"STARBUCKS, by NESCAFE DOLCE GUSTO"
starbucks,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,first_off_brand_token_fallback,France,FRANCE,beverages,1,STARBUCKS by NESCAFE DOLCE GUSTO white mocha 12 capsules,"STARBUCKS, by NESCAFE DOLCE GUSTO"
sour patch kids,Sour Patch Kids,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,snacks,1,Sour Patch Kids (Watermelon),Sour Patch Kids
sour patch kids,Sour Patch Kids,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|US_CANADA,snacks,1,Kids Sweets Bag,"Maynards, Sour Patch Kids"
solgar,Solgar,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,cereals,1,Psyllium Husk Fibre Capsules,Solgar
solgar,Solgar,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,Spiruline 750MG - 100 Tablets - Solgar,Solgar
so delicious,So Delicious,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Netherlands,BENELUX|US_CANADA,beverages,1,Vanilla organic almond milk with cashew,So delicious
so delicious,So Delicious,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,beverages,1,Organic Coconut Unsweetened Coconutmilk,SO Delicious
velveeta,Velveeta,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,dairies,1,Velveeta Original Pasteurized Recipe Cheese Product,Velveeta
velveeta,Velveeta,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,dairies,1,Cheese Sauce,Velveeta
Nescafé,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|US_CANADA,beverages,1,D.gus Latt Macc Caramel Nescafe,"Dolce gusto, Nescafe, Nescafé dolce gusto"
