barcode,product_name,normalized_brand,primary_brand,query_category,primary_country,observed_market_region_codes,visible_company_owner,ownership_resolution_status,company_mapping_source
3256224359494,Vin blanc AOP Touraine Sauvignon Les Hauts Buis 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622435949400,Vin blanc AOP Touraine Sauvignon Les Hauts Buis 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225038022,Vin blanc AOP Touraine Sauvignon Les haut buis fontaine à vin 3L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622503802200,Vin blanc AOP Touraine Sauvignon Les haut buis fontaine à vin 3L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256221136609,"Vin blanc AOP Vouvray brut , 75cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256221136616,Vin blanc AOP Vouvray demi-sec 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220660709,"Vin blanc Alsace AOP Riesling blanc ""Rosenhof"" 37,5cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622066070900,"Vin blanc Alsace AOP Riesling blanc ""Rosenhof"" 37,5cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220659208,Vin blanc Bourgogne Chardonnay AOP Les Jardins de l'Evêché MDP - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622065920800,Vin blanc Bourgogne Chardonnay AOP Les Jardins de l'Evêché MDP - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622679075200,"Vin blanc Côtes de Gascogne IGP blanc sec Roc de Breyssac, 75cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256226790745,"Vin blanc Côtes du Rhône AOP 1,5l",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622679074500,"Vin blanc Côtes du Rhône AOP 1,5l",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256221056167,Vin blanc Entre Deux Mers AOP - Fontaine à vin 3L HVE,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622105616700,Vin blanc Entre Deux Mers AOP - Fontaine à vin 3L HVE,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256226790721,"Vin blanc IGP Côtes de Gascogne Bouteille 1,5l",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622679072100,"Vin blanc IGP Côtes de Gascogne Bouteille 1,5l",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256221671292,Vin blanc IGP Côtes de Gascogne Colombard Sauvignon fontaine à vin 10L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622167129200,Vin blanc IGP Côtes de Gascogne Colombard Sauvignon fontaine à vin 10L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225044139,Vin blanc IGP Côtes de Gascogne Colombard Sauvignon fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622504413900,Vin blanc IGP Côtes de Gascogne Colombard Sauvignon fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256224702719,Vin blanc IGP OC Chardonnay - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622470271900,Vin blanc IGP OC Chardonnay - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256221055368,Vin blanc IGP Pays d'Oc Chardonnay - Fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622105536800,Vin blanc IGP Pays d'Oc Chardonnay - Fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220239943,Vin blanc IGP Pays d'Oc Sauvignon - Fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622023994300,Vin blanc IGP Pays d'Oc Sauvignon - Fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220239790,Vin blanc IGP Pays d'Oc Sauvignon 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622023979000,Vin blanc IGP Pays d'Oc Sauvignon 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256228440495,"Vin blanc IGP de l'Aude Pouch La Côte Rêvée 1,5L",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622844049500,"Vin blanc IGP de l'Aude Pouch La Côte Rêvée 1,5L",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256228838780,Vin blanc Limoux AOP Les Pluviers,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622883878000,Vin blanc Limoux AOP Les Pluviers,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225637539,Vin blanc Luberon AOP blanc Croix des Alliances 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622563753900,Vin blanc Luberon AOP blanc Croix des Alliances 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622895117500,"Vin blanc Picpoul De Pinet AOP blanc, Poche 1,5l",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256223414170,"Vin blanc Pineau des Charentes Baronne de Fontignac, 17° - 75cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622341417000,"Vin blanc Pineau des Charentes Baronne de Fontignac, 17° - 75cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622363123200,"Vin blanc Porto blanc Cortesão, 19°, bouteille de 75cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220028622,Vin blanc Saint-Véran AOP Blason de Bourgogne HVE - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622002862200,Vin blanc Saint-Véran AOP Blason de Bourgogne HVE - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256228653857,Vin blanc Vin de France Chastagnac - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256228665423,Vin blanc Vin de France Chastagnac - Fontaine à vin 3L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622866542300,Vin blanc Vin de France Chastagnac - Fontaine à vin 3L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256227461842,"Vin blanc d'Espagne ""nor"" 75cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225445295,Vin blanc d'Espagne chastagnac,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256224375869,Vin blanc de France Sauvignon chastagnac,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220653428,"Vin blanc demi-sec AOP Alsace Gewurztraminer ROSENHOF - 37,5cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220653404,Vin blanc demi-sec AOP Alsace Gewurztraminer ROSENHOF - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220653343,Vin blanc demi-sec AOP Alsace Pinot gris Rosenhof 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622065334300,Vin blanc demi-sec AOP Alsace Pinot gris Rosenhof 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622065340400,Vin blanc moelleux AOP Alsace Gewurztraminer ROSENHOF 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256226790776,Vin blanc moelleux IGP Côtes de gascogne Roc de Breyssac,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622679077600,Vin blanc moelleux IGP Côtes de gascogne Roc de Breyssac,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225445301,Vin d'Espagne Rouge CHASTAGNAC,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225445332,Vin d'Espagne blanc Chastagnac,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256227461866,"Vin d'Espagne rosé ""Nor""",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225445325,Vin d'Espagne rosé CHASTAGNAC,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225445370,Vin d'Espagne rosé Chastagnac,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225445400,Vin d'Espagne rouge Chatagnac,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256228665430,Vin de France rosé Chastagnac - Fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622866543000,Vin de France rosé Chastagnac - Fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256228655547,Vin de France rouge Chastagnac - Fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622865554700,Vin de France rouge Chastagnac - Fontaine à vin 5L,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256226080983,Vin mousseux Cava brut Llornelà 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225016709,Vin mousseux blanc brut Perle de Vigne - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622501670900,Vin mousseux blanc brut Perle de Vigne - 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220444385,Vin mousseux blanc de blanc demi-sec Perle de Vigne 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256220443623,Vin mousseux blanc de blancs brut Perle de Vigne 75cl,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256225016631,"Vin mousseux blanc demi-sec Perle de Vigne, Bouteille 75cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622501663100,"Vin mousseux blanc demi-sec Perle de Vigne, Bouteille 75cl",u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256226765743,Vin mousseux brut duc d'ardan,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256228831170,Vin mousseux de qualité Demi-Sec Prestige de France,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
325622883117000,Vin mousseux de qualité Demi-Sec Prestige de France,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3256228831644,Vin mousseux de qualité brut rosé Prestige de France,u,u,beverages,France,FRANCE,Coopérative U,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
