barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,macro_sum_off_raw
5449000042101,Fanta fruit twist,fanta,fanta,beverages,"Beverages and beverages preparations,Beverages,Carbonated drinks,Sodas,Sweetened beverages",en:albania|en:belgium|en:france|en:germany|en:united-kingdom,BENELUX|FRANCE|DACH|UK_IE,https://images.openfoodfacts.org/images/products/544/900/004/2101/front_en.36.400.jpg,19.09,19.09,0.0,0.0,0.0,0.0,4.54,4.54,4.94,,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,4.54
5449000132277,fanta tops lemon 1.5l,,unknown,beverages,Cola sucré,en:france|en:morocco|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/544/900/013/2277/front_fr.4.400.jpg,20.0,20.0,0.0,0.0,0.0,0.0,4.8,4.8,4.8000001907349,,,,0.0,0.0,0.016,0.016,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,4.8
5449000183057,Cocacola orignal taste less sugar,coca-cola,coca-cola,beverages,"Bebidas, Bebidas carbonatadas, Sodas, Bebidas de cola, Bebidas azucaradas",en:france,FRANCE,https://images.openfoodfacts.org/images/products/544/900/018/3057/front_es.4.400.jpg,30.0,30.0,0.0,0.0,0.0,0.0,7.5,7.5,10.6,,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,7.5
5449000318947,Schweppes citron 45cl,schweppes,schweppes,beverages,"Beverages and beverages preparations, Beverages, Carbonated drinks, en:sodas",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/544/900/031/8947/front_fr.3.400.jpg,19.2,19.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,0.0,0.0,0.0,0.0,4.082e-05,4.082e-05,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.0
5449000321077,Tropico saveur orange et ananas,tropico,tropico,beverages,Boissons plates aux fruits,en:france,FRANCE,https://images.openfoodfacts.org/images/products/544/900/032/1077/front_fr.3.400.jpg,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.0
5601001013546,NESTLÉ Lait Demi-Écrémé en Poudre Poche de 500g,nestlé,nestle,dairies,"Boissons et préparations de boissons,Boissons,Produits laitiers,Laits (fluide et poudre),Produits déshydratés,Produits lyophilisés à reconstituer,Boissons lyophilisées,Laits en poudre,Laits en poudre demi-écrémés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/560/100/101/3546/front_fr.6.400.jpg,672.222222222222,672.222222222222,23.8888888888889,,13.3333333333333,13.3333333333333,66.6666666666667,,66.6666666666667,66.6666666666667,0.0,0.0,46.1111111111111,,0.555555555555556,0.555555555555556,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,136.66666666666669
5601151974162,Ananás,sumol,sumol,beverages,"Bebidas carbonatadas,Sodas",en:france|en:portugal,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/560/115/197/4162/front_fr.43.400.jpg,13.0,13.0,0.5,0.5,0.1,0.1,3.1,3.1,310.5,,0.0,0.0,0.5,0.5,0.01,0.01,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,4.1
5602835000443,Lait entier UHT longue conservation,tom milk,tom milk,dairies,"Produits laitiers,Laits,Laits homogénéisés,Laits UHT,Laits entiers,Lait entier UHT",en:france,FRANCE,https://images.openfoodfacts.org/images/products/560/283/500/0443/front_fr.6.400.jpg,64.4,64.4,3.6,3.6,0.11,0.11,4.8,4.8,4.93,,0.0,0.0,3.2,3.2,0.127,0.127,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,11.6
5603533200005,Limão,frize,frize,beverages,"en:Beverages and beverages preparations,Bebidas,Águas,en:Flavored waters",en:france|en:portugal,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/560/353/320/0005/front_pt.77.400.jpg,1.0,1.0,0.0,0.0,0.000414,,0.1026,0.1026,0.0981,0.0981,0.00207,0.00207,0.05,0.05,0.16,0.16,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,0.1526
5711953118111,Starbucks Frappuccino milk and coffee drink cookies and cream flavor,starbucks,starbucks,dairies,"Beverages and beverages preparations, Beverages, Dairies, Dairy drinks, Coffee drinks, en:sweetened-beverages",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/571/195/311/8111/front_en.21.400.jpg,65.0,65.0,1.6,1.6,0.8,0.8,9.8,9.8,10.6,,0.0,0.0,2.8,2.8,0.09,0.09,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,14.200000000000001
5941828007213,Fulgi de Ovăs Moi,solaris,solaris,cereals,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,ro:Fulgi-de-ovăz,ro:fulgi de ovăz",en:france,FRANCE,https://images.openfoodfacts.org/images/products/594/182/800/7213/front_ro.6.400.jpg,379.0,379.0,8.75,,1.25,1.25,86.25,,1.25,1.25,12.5,12.5,16.25,,0.01,0.01,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,111.25
6001056119009,Classic Choc-Kits,bakers,bakers,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat",en:france|en:reunion,FRANCE,https://images.openfoodfacts.org/images/products/600/105/611/9009/front_fr.31.400.jpg,496.0,496.0,23.6,23.6,18.0,18.0,0.0,0.0,37.6,,4.0,4.0,6.4,6.4,0.48,0.48,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,30.0
6001068643707,,nestlé,nestle,snacks,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bars,Candy chocolate bars,White chocolate bars",en:france,FRANCE,https://images.openfoodfacts.org/images/products/600/106/864/3707/front_en.6.400.jpg,687.5,687.5,40.625,,23.75,23.75,68.75,,68.75,68.75,,,10.0,,0.234375,0.234375,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,119.375
6009644993284,Appt Pine,,unknown,beverages,Beverages,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/600/964/499/3284/front_en.3.400.jpg,51.0,51.0,0.0005,0.0005,0.1,,13.0,13.0,13.0,13.0,0.5,0.5,0.5,0.5,0.01,0.01,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,13.5005
6009888668405,Vanilla Almond Milk,buttanutt,buttanutt,beverages,Drink,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/600/988/866/8405/front_en.3.400.jpg,343.0,343.0,2.1,2.1,0.2,0.2,2.2,2.2,2.2,2.2,0.1,0.1,1.0,1.0,112.5,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,5.300000000000001
6033000086761,Cerelac,nestlé,nestle,cereals,"Baby foods, Baby milks, Infant formulas, en:breakfast-cereals",en:france|en:senegal,FRANCE,https://images.openfoodfacts.org/images/products/603/300/008/6761/front_fr.3.400.jpg,418.0,418.0,10.0,10.0,0.0,0.0,,,67.1,67.1,2.0,2.0,15.0,15.0,450.0,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,
6111126002626,YAOURT A BOIRE DAYA FRAISE 900G,chergui,chergui,dairies,"Boissons,Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Boissons lactées,Desserts lactés fermentés,Boissons fermentées,Yaourts,Boissons lactées fermentées,en:drinkable-yogurts,Yaourts à boire goût fraise,Yaourts boire à la pulpe de fruits",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/611/112/600/2626/front_fr.18.400.jpg,80.8,80.8,1.2,1.2,15.1,,15.1,15.1,8.5,8.5,0.0,0.0,2.4,2.4,0.08,0.08,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,18.7
6111195024222,Leka,michoc,michoc,snacks,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, en:confectioneries",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/611/119/502/4222/front_fr.20.400.jpg,370.6,370.6,11.03,11.03,27.7,,62.25,62.25,55.0,55.0,1.3,1.3,5.56,5.56,0.07,0.07,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,78.84
6111245340050,edam or blanc portion,,unknown,dairies,Edam,en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/611/124/534/0050/front_fr.15.400.jpg,316.0,316.0,25.3,25.3,0.10527,0.10527,0.9,0.9,4.71801,,0.0,0.0,23.0,23.0,2.15,2.15,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,49.2
6111245344188,Cheddar slice khayrat,khayrat,khayrat,dairies,"Produits laitiers,Fromages,Cheddars,Cheddar en tranches",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/611/124/534/4188/front_fr.20.400.jpg,246.0,246.0,18.0,18.0,12.0,12.0,0.0,0.0,10.0,,0.0,0.0,11.0,11.0,2.5,2.5,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,29.0
6111246954799,svelty,,unknown,dairies,"Yogurt cereal flavoured with no 0% sugar no 0% fat, en:fermented-dairy-desserts",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/611/124/695/4799/front_fr.3.400.jpg,26.0,26.0,4e-05,4e-05,0.03,,4.0,4.0,0.0,0.0,,,3.83,3.83,0.0,0.0,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,7.83004
6111259341685,Itri Duo Lait Excelo,excelo,excelo,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",en:france|en:morocco,FRANCE,,151.183970856102,151.183970856102,4.55373406193078,4.55373406193078,8.01457194899818,,11.83970856102,11.83970856102,10.0182149362477,10.0182149362477,17.8506375227687,17.8506375227687,5.8287795992714,5.8287795992714,14.8051001821494,14.8051001821494,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,22.22222222222218
6111266752696,Tchico xxl peanuts caramel,révey,revey,cereals,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales extrudées,Céréales fourrées,Céréales pour petit déjeuner fourrées fourrage autre que chocolat enrichies en vitamines et minéraux",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/611/126/675/2696/front_fr.6.400.jpg,629.0,629.0,0.013,0.013,0.187545379813057,,86.0,86.0,29.0,29.0,9.0,9.0,5.2,5.2,0.8,0.8,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,91.21300000000001
6130002003625,Excellence - Nectar de mangue,rouiba,rouiba,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit nectars, en:mango-nectars",en:algeria|en:france,FRANCE,https://images.openfoodfacts.org/images/products/613/000/200/3625/front_fr.4.400.jpg,46.0,46.0,0.1,0.1,0.0008333333333333,0.0008333333333333,11.0,11.0,18.7833333333333,,0.266666666666667,0.266666666666667,0.2,0.2,0.0070166666666666,0.0070166666666666,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,11.299999999999999
6130091002011,Gaufrettes KIM,kim,kim,snacks,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Gaufrettes,Gaufrettes fourrées",en:france,FRANCE,https://images.openfoodfacts.org/images/products/613/009/100/2011/front_fr.3.400.jpg,577.01,577.01,34.53,,,,66.36,,,,,,5.2,,0.325,0.325,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,106.09
6130413002293,,,unknown,dairies,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages fondus,Fromages à tartiner",en:algeria|en:france,FRANCE,https://images.openfoodfacts.org/images/products/613/041/300/2293/front_ar.34.400.jpg,251.19,251.19,8.42,8.42,12.73,,,,5.28,5.28,,,9.93,9.93,1.68,1.68,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,
6130834001172,Charbet Citronnade,trafle,trafle,beverages,boisson,en:algeria|en:france,FRANCE,https://images.openfoodfacts.org/images/products/613/083/400/1172/front_en.15.400.jpg,0.042,0.042,0.0,0.0,0.0,0.0,0.01,0.01,0.011,,0.0,0.0,0.0005,0.0005,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.0105
6132508340051,زنجبيل الكبير,kabir 170da,kabir 170da,beverages,"Boissons, Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits déshydratés, Produits d'élevages, Édulcorants, Produits lyophilisés à reconstituer, Miels, Boissons instantanées, Boissons lyophilisées, Boissons avec sucre ajouté",en:algeria|en:france,FRANCE,https://images.openfoodfacts.org/images/products/613/250/834/0051/front_fr.77.400.jpg,86.8,86.8,0.42,0.42,0.073125,0.073125,19.778125,19.778125,57.5,,2.19375,2.19375,9.0,9.0,0.01444375,0.01444375,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,29.198125
6186000337613,fève de kakao au chocolat noir,ivoryblue loving’k,ivoryblue lovingk,snacks,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs aux fèves de cacao",en:france,FRANCE,https://images.openfoodfacts.org/images/products/618/600/033/7613/front_fr.8.400.jpg,600.0,600.0,43.0,43.0,0.0,0.0,37.0,37.0,95.5,,0.0,0.0,13.0,13.0,0.1,0.1,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,93.0
6191469700502,Thé Vert Sans Sucre Kyufi,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés verts",en:france,FRANCE,https://images.openfoodfacts.org/images/products/619/146/970/0502/front_fr.11.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.1
6281007023122,Almarai fresh laban full fat,almarai,almarai,dairies,"Beverages and beverages preparations, Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, en:milks",en:france|en:saudi-arabia,FRANCE,https://images.openfoodfacts.org/images/products/628/100/702/3122/front_fr.28.400.jpg,62.22,62.22,3.44,3.44,2.05556,2.05556,4.61,4.61,4.61111,,,,3.16,3.16,0.13472,0.13472,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,11.21
6281007032872,المراعي زبادي,almarai,almarai,dairies,en:yogurts,en:france,FRANCE,https://images.openfoodfacts.org/images/products/628/100/703/2872/front_fr.4.400.jpg,70.58,70.58,3.23,3.23,2.1,2.1,6.17,6.17,6.2,,,,4.11,4.11,0.055,0.055,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,13.510000000000002
6281007040716,المراعي زبادي قليل الدسم,,unknown,dairies,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts, Cow milk yogurts, Whole milk yogurts, en:low-fat-yogurts",en:france,FRANCE,https://images.openfoodfacts.org/images/products/628/100/704/0716/front_en.13.400.jpg,57.64,57.64,1.11,1.11,0.88235,0.88235,6.41,6.41,6.41176,,0.05882,0.05882,4.76,4.76,0.175,0.175,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,12.28
6281007117913,لبن المراعي,,unknown,dairies,"Beverages, Dairies, Fermented foods, Fermented milk products, en:milks",en:france,FRANCE,https://images.openfoodfacts.org/images/products/628/100/711/7913/front_fr.13.400.jpg,62.4,62.4,3.44,3.44,2.2,2.2,4.64,4.64,4.7,,,,3.2,3.2,0.4,0.4,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,11.28
6294007302081,Camel milk chocolate coated dates with pistachios,samha,samha,snacks,Candies,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/629/400/730/2081/front_en.3.400.jpg,375.0,375.0,12.5,12.5,6.58333333333333,6.58333333333333,66.6666666666667,66.6666666666667,50.0,50.0,8.33333333333333,8.33333333333333,7.5,7.5,625.0,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,86.6666666666667
6408430039432,Oltermanni,valio,valio,dairies,"Maitotuotteet, Hapatetut ruoat, Hapatetut maitotuotteet, Juusto",en:finland|en:france,NORDICS|FRANCE,https://images.openfoodfacts.org/images/products/640/843/003/9432/front_fi.21.400.jpg,364.0,364.0,29.0,29.0,17.0,17.0,0.0,0.0,4.929839775,,0.0,0.0,25.0,25.0,0.00325,0.00325,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,54.0
6901118910301,Jasmine tea,sunflower,sunflower,beverages,"Aliments et boissons à base de végétaux,Boissons,Boissons chaudes,Boissons à base de végétaux,Thés,Thés verts,Thé vert infusé non sucré,Thés aromatisés,Thés au jasmin",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/690/111/891/0301/front_fr.16.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.1
6931786401665,Thé de slim à l'Aloe,,unknown,beverages,"Beverages and beverages preparations, Beverage preparations, Herbal teas, en:teas",en:france,FRANCE,https://images.openfoodfacts.org/images/products/693/178/640/1665/front_fr.3.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.1
6972007903056,Peelable Gummies Mixed Fruit Flavor,cokoc,cokoc,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, en:gummi-candies",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/697/200/790/3056/front_en.8.400.jpg,347.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.0
6974800842075,大窑嘉宾,"dayao, 大窑",dayao,beverages,Fruit sodas,en:china|en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/697/480/084/2075/front_en.3.400.jpg,12.8,12.8,0.0,0.0,0.0,0.0,3.2,3.2,24.5057291666667,,0.0385416666666667,0.0385416666666667,0.0,0.0,0.0225,0.0225,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,3.2
7441163416858,Galleta con chocolate rellena con crema sabor a chocolate,tosh,tosh,snacks,en:biscuits,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/744/116/341/6858/front_en.3.400.jpg,494.845360824742,494.845360824742,1.62223125,1.62223125,6.18556701030928,,70.1030927835052,70.1030927835052,3.71134020618557,3.71134020618557,41.2371134020619,41.2371134020619,8.24742268041237,8.24742268041237,0.567010309278351,0.567010309278351,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,79.97274671391757
7501000621842,Sabor vainilla,gamesa,gamesa,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",en:mexico|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/750/100/062/1842/front_es.8.400.jpg,143.0,143.0,5.8,5.8,10.0,,66.67,66.67,30.0,30.0,3.3,3.3,6.67,6.67,0.8,0.8,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,79.14
7501008010976,Froot loops,kellogg's,kellogg's,cereals,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Amidons, Amidons de céréales",en:france,FRANCE,https://images.openfoodfacts.org/images/products/750/100/801/0976/front_fr.3.400.jpg,117.0,117.0,1.0,1.0,0.5,0.5,1.0,1.0,12.0,,,,2.0,2.0,0.4,0.4,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,4.0
7591016871065,Susy maxi,susy,susy,snacks,en:biscuits,en:france,FRANCE,https://images.openfoodfacts.org/images/products/759/101/687/1065/front_en.42.400.jpg,1388.88888888889,,277.777777777778,,66.6666666666667,66.6666666666667,355.555555555556,,94.4444444444444,94.4444444444444,11.1111111111111,11.1111111111111,16.6666666666667,16.6666666666667,0.277777777777778,0.277777777777778,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|nutrient_value_above_100g,650.0000000000007
7591016871089,Cocosette,nestlé,nestle,snacks,en:biscuits,en:france,FRANCE,https://images.openfoodfacts.org/images/products/759/101/687/1089/front_en.49.400.jpg,520.0,520.0,26.0,26.0,14.0,14.0,128.0,,38.0,38.0,4.0,4.0,6.0,6.0,0.175,0.175,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,160.0
7610400096607,lindt,lindt,lindt,snacks,Chocolates,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/761/040/009/6607/front_en.11.400.jpg,7029.75621414914,,462.5,,262.5,,625.0,,587.5,,0.40253352496773,0.40253352496773,82.5,82.5,2.34375,2.34375,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|nutrient_value_above_100g,1170.0
7610800969181,Jogurt Nature bio,coop naturaplan,coop,dairies,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Desserts lactés fermentés nature, Yaourts natures",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/080/096/9181/front_fr.15.400.jpg,70.0,70.0,3.8,3.8,1.885,1.885,4.2,4.2,16.425,,0.0,0.0,4.7,4.7,0.385,0.385,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,12.7
7610849045549,Ginger green tea,"coop, naturaplan",coop,beverages,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés verts, Boissons sans alcool, Boissons avec sucre ajouté",en:france|en:germany|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/084/904/5549/front_fr.45.400.jpg,22.0,22.0,0.0,0.0,0.052731,,5.4,5.4,5.4,5.4,0.9099,0.9099,0.0,0.0,0.1625,0.1625,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,5.4
7610849119141,Herbes des Alpes Suisses,"coop, coop naturaplan bio, naturaplan",coop,beverages,"Beverages, Sweetened beverages, en:tea-based-beverages",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/084/911/9141/front_fr.13.400.jpg,18.0,18.0,0.0,0.0,0.001184,,4.6,4.6,4.6,4.6,0.0328,0.0328,0.0,0.0,0.007995,0.007995,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,4.6
7610849889365,Qualité & Prix Milchgetränk mit fettarmem Kakao,coop,coop,dairies,"Boissons,Produits laitiers,Boissons lactées,Laits aromatisés,Laits aromatisés au chocolat,Laits aromatisés au chocolat partiellement écrémés",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/084/988/9365/front_de.26.400.jpg,64.0,64.0,1.2,1.2,0.9153,0.9153,9.8,9.8,18.93745,,0.0,0.0,3.5,3.5,10.273484625,10.273484625,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,14.5
7610849941612,Chocolat Bunny - Amandes & miel,coop,coop,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Aliments festifs, Chocolats, Moulages en chocolat, Aliments de Pâques, Lapins en chocolat",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/084/994/1612/front_fr.4.400.jpg,556.0,556.0,34.0,34.0,2.85585972222222,2.85585972222222,55.0,55.0,58.6178819444444,,0.0,0.0,7.2,7.2,0.2,0.2,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,96.2
7612100914175,Timings & co,ovomaltine,ovomaltine,beverages,"Dranken en drankbereidingen,Dranken,Cacao en afgeleide producten,Drankbereidingen,Cacao en cacaopoeders,Oplosdranken,Oplospoeder voor chocolademelk,en:Malted cocoa",en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/761/210/091/4175/front_fr.15.400.jpg,376.0,376.0,19.0,19.0,9.0,9.0,780.0,,511.0,,,,95.0,95.0,0.48,0.48,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,894.0
7612100918142,Belgian choc mint,options,options,beverages,"Drinking-chocolate,Beverages",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/761/210/091/8142/front_en.3.400.jpg,350.0,350.0,7.2,7.2,4.6,4.6,5343.0,,43.0,43.0,8.9,8.9,8.9,8.9,2.8,2.8,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,5359.099999999999
7612464610966,Tomme Light,jean-louis,jean-louis,dairies,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Produits de montagne,Fromages de montagne,Fromages de Suisse,Tommes,Tomme allégée en matière grasse",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/246/461/0966/front_fr.8.400.jpg,194.0,194.0,10.0,10.0,7.0,7.0,0.0,0.0,0.1,,,,26.0,26.0,1.3,1.3,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,36.0
7613031794331,Capsules NESCAFE DOLCE GUSTO Lungo Decaffeinato Boîte de 16 capsules,"nestle norge, dolce gusto, nescafe",nestle,beverages,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Hot beverages, Beverage preparations, Coffees, Unsweetened beverages, Capsules, Decaffeinated coffees, Coffee capsules, Dolce Gusto-compatible capsules, Dolce Gusto-compatible coffee capsules, fr:Café torréfié moulu décaféiné, fr:Lungo decaffeinato, en:nespresso-compatible-coffee-capsules",en:belgium|en:france|en:switzerland,BENELUX|FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/303/179/4331/front_fr.92.400.jpg,1.0,1.0,0.0,0.0,0.047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,0.0
7613037091182,NESTLE MIX BIO céréales 4x30g + 2x27g,"nestlé, mix bio",nestle,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Extruded cereals, fr:Lot de 6 boîtes, en:puffed-cereals",en:france,FRANCE,https://images.openfoodfacts.org/images/products/761/303/709/1182/front_fr.60.400.jpg,576.666666666667,576.666666666667,9.0,,4.66666666666667,4.66666666666667,95.6666666666667,,42.0,42.0,8.66666666666667,8.66666666666667,23.3333333333333,,0.966666666666667,0.966666666666667,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,128.0
