barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,calculated_energy_kcal_from_macros_off_raw,energy_difference_abs_off_raw,energy_difference_pct_off_raw
86945639,smint sours strawberry,,unknown,snacks,Sweets,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/008/694/5639/front_en.3.400.jpg,248.0,,1.1,1.1,1.1,1.1,92.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,377.9,129.89999999999998,52.379032258064505
8697436521098,Sucette,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Sucettes",en:france,FRANCE,https://images.openfoodfacts.org/images/products/869/743/652/1098/front_fr.9.400.jpg,1.0,,4.0,,3.0,3.0,20.0,,5.0,5.0,,,2.0,,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,124.0,123.0,12300.0
8697436529209,Sour yutty,,unknown,snacks,en:candies,en:france,FRANCE,https://images.openfoodfacts.org/images/products/869/743/652/9209/front_fr.3.400.jpg,11.0,,11.0,,0.8,0.8,62.0,,62.0,62.0,,,22.0,,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,435.0,424.0,3854.5454545454545
8697439303769,PACIMO milk compound strawberry nougat bar,,unknown,snacks,en:confectioneries,en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/869/743/930/3769/front_fr.4.400.jpg,469.0,,24.19,24.19,0.0,0.0,0.0,0.0,0.0,0.0,,,3.26,3.26,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,230.75,238.25,50.799573560767584
8697520519147,Soda camilica orange,,unknown,beverages,Sodas à l'orange,en:france,FRANCE,https://images.openfoodfacts.org/images/products/869/752/051/9147/front_fr.3.400.jpg,130.0,,0.0,0.0,0.0,0.0,7.5,7.5,6.1,6.1,0.0,0.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,30.0,100.0,76.92307692307693
8710398507617,Flocons d’avoine,xxl nutrițional,xxl nutritional,cereals,"Dietary supplements, Bodybuilding supplements, Protein powders, en:rolled-oats",en:belgium|en:france|en:netherlands,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/871/039/850/7617/front_fr.4.400.jpg,115.0,,17.0,,1.8,1.8,8.0,8.0,6.0,6.0,1.7,1.7,76.3,,0.7,0.7,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,490.2,375.2,326.2608695652174
8710398520807,Nacho Cheese,doritos,doritos,dairies,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips, en:cheeses",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/039/852/0807/front_fr.9.400.jpg,203.9,,40.0,,0.0,0.0,32.0,32.0,8.9,8.9,0.5,0.5,2.8,2.8,0.9,0.9,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,499.2,295.29999999999995,144.82589504659146
8710448595878,Sauce Salade Cream Dressing Remia,cream,cream,beverages,Boissons,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/044/859/5878/front_fr.16.400.jpg,27.0,,26.0,,1.9,1.9,9.4,,6.7,6.7,9.4,9.4,0.5,0.5,1.9,1.9,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,273.6,246.60000000000002,913.3333333333335
8710477300184,Volle Kwark Vanille,almhof,almhof,dairies,en:dairy-desserts,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/047/730/0184/front_fr.5.400.jpg,130.0,,14.4305142857143,14.4305142857143,9.58265142857143,9.58265142857143,14.1141419642857,14.1141419642857,12.1330303571429,12.1330303571429,0.468626785714286,0.468626785714286,12.3167383928571,12.3167383928571,0.6873710625,0.6873710625,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,235.59814999999992,105.59814999999992,81.2293461538461
8710508770726,Hellema Smiley Cookies Cocoa Cream Filling,,unknown,snacks,en:biscuits,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/050/877/0726/front_fr.4.400.jpg,50.0,,10.0,,8.5,8.5,70.5,,32.0,32.0,,,6.0,6.0,0.59,0.59,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,396.0,346.0,692.0
8710624330958,Milde Kwark,melkan,melkan,dairies,en:yogurts,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/062/433/0958/front_fr.3.400.jpg,65.0,,82.0,,0.0,0.0,6.5,6.5,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,764.0,699.0,1075.3846153846155
8710624921255,Lemon & Lime,plus,plus,beverages,Boissons,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/062/492/1255/front_fr.4.400.jpg,41.0,,10.0,,10.0,10.0,10.3,10.3,10.1,10.1,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,131.2,90.19999999999999,219.99999999999997
8711000357507,Fortissimo capsule,l'or,l'or,beverages,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Dosettes, Cafés en dosettes",en:france|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/871/100/035/7507/front_fr.12.400.jpg,4.0,,15.0,,2.5,2.5,54.0,,31.0,31.0,1.0,1.0,6.0,,0.4,0.4,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,375.0,371.0,9275.0
8711000500583,,jacobs douwe egberts norge as,jacobs,beverages,"Boissons et préparations de boissons,Boissons,Cacao et dérivés,Boissons chaudes,Préparations pour boissons,Cacaos et chocolats en poudre,Boissons instantanées,Cacaos en poudre,Chocolats en poudre",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/871/100/050/0583/front_en.83.400.jpg,120.0,,7.5,7.5,6.1,6.1,68.0,,62.0,62.0,3.0,3.0,12.7,12.7,1.2,1.2,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,390.3,270.3,225.25
8711000519325,Smooth Well-Rounded Medium Roast,kenco,kenco,beverages,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Instant beverages, Instant coffees",en:ireland|en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/871/100/051/9325/front_en.10.400.jpg,464.0,,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,3.0,3.0,8.0,8.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,89.0,375.0,80.81896551724138
8711000534519,Cappuccino vanilla,maxwell house,maxwell house,beverages,"Boissons, Boissons instantanées",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/100/053/4519/front_fr.4.400.jpg,312.0,,1.8,1.8,1.8,1.8,14.0,14.0,11.0,11.0,,,0.2,0.2,0.35,0.35,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,73.0,239.0,76.6025641025641
8711501108103,sirop de fraise,,unknown,beverages,"Boissons, Sirops, Sirops aromatisés, Sirops de fraise",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/150/110/8103/front_fr.4.400.jpg,149.0,,0.0,0.0,0.0,0.0,8.5,8.5,8.4,8.4,,,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,34.0,115.0,77.18120805369128
8711715896520,Kaasstengels,jumbo,jumbo,dairies,"Dairies, Snacks, Salty snacks, en:appetizers",en:france|en:netherlands,FRANCE|BENELUX,https://images.openfoodfacts.org/images/products/871/171/589/6520/front_nl.18.400.jpg,2094.11764705882,,27.0,27.0,17.0,17.0,51.0,51.0,3.5,3.5,3.0,3.0,12.0,12.0,2.0,2.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|energy_inconsistent_with_macros,495.0,1599.1176470588198,76.36235955056175
8712243004111,Gouda,,unknown,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses, Uncooked pressed cheeses, Gouda",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/871/224/300/4111/front_en.3.400.jpg,426.0,,25.2,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,234.79999999999998,191.20000000000002,44.882629107981224
8712252683635,7-UP,7up,7up,beverages,"Boissons, Boissons gazeuses, Sodas",en:france,FRANCE,,15.0,,12.0,,6.0,6.0,61.0,,61.0,61.0,,,0.0,0.0,13.0,13.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,352.0,337.0,2246.6666666666665
8712400360012,Nutrison MF PC 66001 500ml,nutricia multi fibre 1.0 kcal/ml,nutricia multi fibre 1.0 kcal/ml,beverages,Boissons,en:france,FRANCE,,515.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,20.0,20.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,80.0,435.0,84.46601941747572
8712514092113,Fruit Gums,de bron,de bron,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies",en:finland|en:france|en:germany,NORDICS|FRANCE|DACH,https://images.openfoodfacts.org/images/products/871/251/409/2113/front_en.24.400.jpg,201.0,,0.2,0.2,0.2,0.2,73.0,,0.0,0.0,,,6.1,6.1,0.02,0.02,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,318.2,117.19999999999999,58.308457711442784
8712514092137,Fruitjuice Toffees,debron,debron,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/871/251/409/2137/front_fr.4.400.jpg,295.0,,10.0,10.0,9.8,9.8,83.0,,0.5,0.5,,,0.5,0.5,0.01,0.01,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,424.0,129.0,43.728813559322035
8712514092199,Wine Gums,de bron,de bron,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france|en:germany,FRANCE|DACH,,235.0,,0.2,0.2,0.2,0.2,87.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,349.8,114.80000000000001,48.851063829787236
8712514910202,Gum Drops,de bron,de bron,snacks,"Snacks,Snacks sucrés,Confiseries,Bonbons,Bonbons gélifiés,Bonbons sans sucre",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/251/491/0202/front_fr.17.400.jpg,222.0,,0.2,0.2,0.0,0.0,81.0,,0.0,0.0,,,6.4,6.4,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,351.40000000000003,129.40000000000003,58.28828828828831
8712514910530,Jelly bears,de bron,de bron,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Bonbons gélifiés, Jelly beans",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/251/491/0530/front_fr.4.400.jpg,201.0,,0.2,0.2,0.2,0.2,73.0,,0.0,0.0,,,6.1,6.1,0.02,0.02,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,318.2,117.19999999999999,58.308457711442784
8712514920607,Marshmallow,de bron,de bron,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Guimauves, Bonbons sans sucre",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/871/251/492/0607/front_fr.19.400.jpg,214.0,,0.0,0.0,0.0,0.0,80.0,,0.0,0.0,,,4.0,4.0,0.05,0.05,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,336.0,122.0,57.009345794392516
8713276013866,Pop-corn,,unknown,snacks,en:popcorn,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/327/601/3866/front_fr.8.400.jpg,375.0,,4.3,4.3,0.0,0.0,10.0,10.0,9.0,9.0,0.13,0.13,0.0,0.0,0.7,0.7,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,78.69999999999999,296.3,79.01333333333334
8713763741364,Dr.Candy Bubblegum,,unknown,snacks,"snacks, snacks-sucrés, fr:confiseries",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/376/374/1364/front_fr.15.400.jpg,22.0,,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,66.0,66.0,96.0,,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,408.0,386.0,1754.5454545454547
8713788123589,Danio caramel,"danio, danone",danio,dairies,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Spécialités laitières",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/378/812/3589/front_fr.3.400.jpg,431.0,,2.0,2.0,2.0,2.0,13.4,13.4,12.4,12.4,5.7,5.7,5.7,5.7,,,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,94.4,336.6,78.09744779582367
8713800134005,Dropfruit mix,red band,red band,snacks,en:candies,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/871/380/013/4005/front_en.4.400.jpg,15.0,,0.20000000298023,0.20000000298023,0.20000000298023,0.20000000298023,73.0,,38.0,38.0,0.1,0.1,6.6999998092651,,0.1,0.1,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,320.59999926388247,305.59999926388247,2037.333328425883
8714100793909,Ice Tea Pêche-Fraise,lipton,lipton,beverages,"Boissons, Boissons édulcorées, Boissons au thé, Thés glacés",en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/871/410/079/3909/front_fr.3.400.jpg,18.0,,18.0,,0.10000000149012,0.10000000149012,4.3099999427795,4.3099999427795,4.1999998092651,4.1999998092651,,,0.5,0.5,0.0125,0.0125,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,181.239999771118,163.239999771118,906.8888876173222
8714222803302,Yayik,ayran,ayran,dairies,"Produits laitiers, Laits",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/422/280/3302/front_fr.10.400.jpg,154.0,,2.1,2.1,1.4,1.4,2.7,2.7,2.7,2.7,,,1.8,1.8,0.62,0.62,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,36.900000000000006,117.1,76.03896103896103
8714786772281,Trolls Candy Stick,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/478/677/2281/front_fr.7.400.jpg,30.0,,50.0,,10.0,10.0,20.0,,2.0,2.0,,,10.0,,4.0,4.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,570.0,540.0,1800.0
8716100558380,Fils reglisse,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/610/055/8380/front_fr.3.400.jpg,32.0,,2.9000000953674,2.9000000953674,1.6000000238419,1.6000000238419,70.0,,47.0,47.0,,,3.7000000476837,3.7000000476837,0.20100000500679,0.20100000500679,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,320.9000010490414,288.9000010490414,902.8125032782544
8716900590412,Fortimel,nutricia,nutricia,beverages,"Boissons, Compléments alimentaires",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/690/059/0412/front_fr.3.400.jpg,2.0,,0.0,0.0,0.0,0.0,23.3,,11.5,11.5,,,10.0,,0.21,0.21,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,133.2,131.2,6559.999999999999
8717371400651,Spearmint,hiker's mint,hiker's mint,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Hiker's Spearmint, XXL",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/737/140/0651/front_fr.14.400.jpg,238.0,,0.0,0.0,0.0,0.0,95.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,380.0,142.0,59.66386554621849
8717371400705,Chewing gum,hiker’s gum,hikers gum,snacks,"Snacks,Sweet snacks,Confectioneries,Chewing gum,Sugar-free chewing gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/737/140/0705/front_fr.22.400.jpg,160.0,,0.0,0.0,0.0,0.0,66.0,,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,264.0,104.0,65.0
8717371400767,Spearmint,hiker's mint,hiker's mint,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Surgelés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/737/140/0767/front_fr.70.400.jpg,238.0,,0.0,0.0,0.0,0.0,95.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,380.0,142.0,59.66386554621849
8717371400774,Hiker’s storm Mint,hiker's storm,hiker's storm,snacks,"Snacks,Sweet snacks,Confectioneries,Candies,fr:Épicerie sucrée",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/737/140/0774/front_fr.13.400.jpg,238.0,,0.0,0.0,0.0,0.0,95.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,380.0,142.0,59.66386554621849
8717399038539,Bonbons,antaflu,antaflu,snacks,"Snacks,Sweet snacks,Confectioneries,Candies,Sugar-free chewing gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/739/903/8539/front_fr.4.400.jpg,231.0,,0.0,0.0,0.0,0.0,97.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,389.2,158.2,68.48484848484848
8717399041065,Mint,,unknown,snacks,en:candies,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/739/904/1065/front_fr.4.400.jpg,235.0,,0.0,0.0,0.0,0.0,98.5,,0.0,0.0,,,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,394.0,159.0,67.65957446808511
8717496904935,Leche De Coco 200 Ml Bio,amaizin,amaizin,beverages,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Crèmes végétales, Crèmes végétales pour cuisiner, Laits et crèmes de coco",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/749/690/4935/front_fr.4.400.jpg,172.0,,17.3,17.3,16.2,16.2,22.0,22.0,1.6,1.6,,,1.9,1.9,0.1,0.1,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,251.3,79.30000000000001,46.1046511627907
8717903950173,Cashew brownie,skip,skip,snacks,"Snacks, Snacks sucrés, Barres, Biscuits et gâteaux, Gâteaux, Compléments alimentaires, Compléments pour le Bodybuilding, Gâteaux au chocolat, Brownies, Barres énergétiques",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/790/395/0173/front_fr.3.400.jpg,161.578,,15.5824,15.5824,0.78591,0.78591,38.5695,38.5695,33.0022,33.0022,6.7835,6.7835,7.3052,7.3052,0.056345,0.056345,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,323.7404,162.16240000000002,100.36168290237532
8718144086300,Extrait De Panax Ginseng,oriental healthcare,oriental healthcare,beverages,Boissons,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/814/408/6300/front_fr.14.400.jpg,24.0,,0.6,0.6,0.0,0.0,25.2,,18.0,18.0,,,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,106.60000000000001,82.60000000000001,344.1666666666667
8718452649266,MAÏS WAFELS met barbecue-smaak,jumbo,jumbo,cereals,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Cereals and their products, Puffed cereal cakes, Puffed corn cakes, nl:Mais snack, en:breakfast-cereals",en:france|en:netherlands,FRANCE|BENELUX,https://images.openfoodfacts.org/images/products/871/845/264/9266/front_en.34.400.jpg,428.571428571429,,3.4,3.4,1.0,1.0,23.1,23.1,3.6,3.6,1.6,1.6,2.3,2.3,1.01,1.01,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,132.20000000000002,296.37142857142896,69.15333333333335
8718612000326,Arizona Lemon Iced Tea Dose,arizona,arizona,beverages,"Boissons, Boissons avec sucre ajouté",en:france,FRANCE,,149.0,,0.1,0.1,0.1,0.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,36.9,112.1,75.23489932885906
8718692613485,"Sodastream Bio-sirup Cassis 0,5L In Glasflasche",sodastream,sodastream,beverages,"Boissons et préparations de boissons, Boissons",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/871/869/261/3485/front_fr.5.400.jpg,1.4,,0.1,0.1,0.0,0.0,83.0,,83.0,83.0,,,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,333.29999999999995,331.9,23707.14285714286
8718734820178,Multifruit,tropie,tropie,beverages,Boissons,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/873/482/0178/front_fr.4.400.jpg,44.0,,10.1,,0.0,0.0,10.1,10.1,0.0,0.0,,,0.1,0.1,0.0001,0.0001,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,131.7,87.69999999999999,199.31818181818178
8718734820888,Peppermint Frezzh,peppermint,peppermint,beverages,"snacks, nl:dranken, nl:kauwgom, snacks--snacks-sucrés--confiseries--chewing-gum, suikervrije-kauwgom, nl:warme-dranken, nl:zoete-snacks, nl:zoetwaren, chewing-gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/873/482/0888/front_fr.16.400.jpg,175.0,,0.0,0.0,0.0,0.0,72.0,,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,292.8,117.80000000000001,67.31428571428572
8718734820901,Chewing gum sugar-free fresh mint,,unknown,snacks,"Snacks, Sweet snacks, Confectioneries, Chewing gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/873/482/0901/front_en.58.400.jpg,159.0,,0.0,0.0,0.0,0.0,67.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,268.0,109.0,68.55345911949685
8718734821458,Sugar free chewing gum,frezzh,frezzh,snacks,"Snacks,Sweet snacks,Confectioneries,Chewing gum,Sugar-free chewing gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/873/482/1458/front_nl.10.400.jpg,163.0,,0.0,0.0,0.0,0.0,66.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,264.0,101.0,61.963190184049076
8718774033194,Iced Coffee,body&fit,body&fit,beverages,"Boissons, Boissons au café, Cafés glacés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/877/403/3194/front_fr.3.400.jpg,168.0,,1.4,1.4,1.0,1.0,0.6,0.6,0.3,0.3,,,6.0,6.0,0.2,0.2,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,39.0,129.0,76.78571428571429
8718781580988,Skipper,skipper,skipper,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/878/158/0988/front_fr.11.400.jpg,237.0,,0.5,0.5,0.5,0.5,97.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,392.5,155.5,65.61181434599156
8718781580995,Pastille,solid skipper,solid skipper,snacks,"Pastilles à la menthe,Bonbons à la menthe,Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/878/158/0995/front_fr.4.400.jpg,240.0,,0.5,0.5,0.4,0.4,98.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,396.5,156.5,65.20833333333333
8718781581046,Pastilles réglisse,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/878/158/1046/front_fr.21.400.jpg,227.0,,8.0,8.0,8.0,8.0,92.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,440.0,213.0,93.83259911894272
8718796113935,Magere Franse kwark,ah,ah,dairies,"desserts, nl:desserts-op-basis-van-melk, nl:gefermenteerde-levensmiddelen, nl:gefermenteerde-zuivelproducten, nl:kazen, nl:kwark, nl:magere-kwarks, nl:roomkazen, nl:zuivelproducten, en:cream-cheeses",en:belgium|en:france|en:netherlands,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/871/879/611/3935/front_nl.80.400.jpg,53.3333333333333,,27.4,,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,9.0,9.0,0.0975,0.0975,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,298.6,245.2666666666667,459.87500000000034
8718836787478,Emmental,,unknown,dairies,en:emmentaler,en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/883/678/7478/front_fr.4.400.jpg,1.0,,28.0,,19.0,19.0,1.0,,0.0,0.0,,,24.0,,1.4,1.4,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,352.0,351.0,35100.0
