barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason
2860010015603,EDAM Jeune,,unknown,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages des Pays-Bas, Edam",en:france,FRANCE,https://images.openfoodfacts.org/images/products/286/001/001/5603/front_fr.3.400.jpg,1313.0,,24.0,24.0,17.0,17.0,0.5,0.5,0.5,0.5,,,25.0,25.0,2.6,2.6,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
29103287,Cypriot Halloumi,m&s,m&s,dairies,"Dairies,Cypriot cheeses,Halloumi",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/002/910/3287/front_en.3.400.jpg,918.578712555767,,21.7,21.7,13.8,13.8,1.2,1.2,0.7,0.7,1.0,1.0,18.9,18.9,2.93,2.93,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
29310463,PORRIDGE TRADITIONAL SCOTTISH OATS,m&s food,m&s food,cereals,rolled oats,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/002/931/0463/front_en.24.400.jpg,1512.0,,7.7,7.7,1.3,1.3,60.7,60.7,1.1,1.1,8.2,8.2,10.8,10.8,0.03,0.03,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3000000001622,5 suisses aux pépites de chocolat,e. leclerc,e. leclerc,snacks,"Snacks, Snacks sucrés, Viennoiseries, Pain au chocolat préemballé",en:france,FRANCE,https://images.openfoodfacts.org/images/products/300/000/000/1622/front_fr.19.400.jpg,1137.0,,8.5,8.5,2.5,2.5,44.0,44.0,18.0,18.0,,,6.2,6.2,0.8,0.8,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3033710066025,NESTEA THE Arôme citron Poche de 1 Kg,nestea,nestea,beverages,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/303/371/006/6025/front_fr.23.400.jpg,1675.0,,0.0,0.0,0.0,0.0,97.5,97.5,97.5,97.5,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3046920007801,"Création - Coco Frappé, fraîcheur pailletée",lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats fourrés, Chocolats noirs extra fin, Chocolats noirs fourrés, Chocolats fourrés à la noix de coco",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/000/7801/front_fr.5.400.jpg,529.0,529.0,31.0,31.0,19.0,19.0,55.0,55.0,50.0,50.0,-0.0535817307692312,,4.4,4.4,0.09,0.09,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920009997,Ganache framboise,"lindt et sprüngli, lindt, lindt création",lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats fourrés, Chocolats noirs extra fin, Chocolats noirs fourrés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/000/9997/front_fr.11.400.jpg,499.4,499.4,29.0,29.0,17.0,17.0,55.0,55.0,50.0,50.0,-0.0036177884615383,,4.6,4.6,0.08,0.08,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920021630,Creation pavlova framboise imp,lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait fourrés",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/304/692/002/1630/front_fr.14.400.jpg,554.0,554.0,35.0,35.0,22.0,22.0,53.0,53.0,50.0,50.0,-0.033890625,,5.4,5.4,0.23,0.23,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920040617,"Création Tiramisu cœur, onctueux, tiramisu et coulis café",lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait fourrés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/004/0617/front_fr.23.400.jpg,565.0,565.0,37.0,37.0,23.0,23.0,52.0,52.0,49.0,49.0,-0.130318368055555,,5.7,5.7,0.24,0.24,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920042604,Création Les Macarons Fraise,lindt,lindt,snacks,Filled milk chocolates,en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/004/2604/front_fr.4.400.jpg,548.0,548.0,33.0,33.0,20.0,20.0,55.0,55.0,53.0,53.0,-0.0492046875,,5.7,5.7,0.21,0.21,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920042611,Chocolat Les Macarons Fraise,lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait fourrés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/004/2611/front_fr.24.400.jpg,548.0,548.0,33.0,33.0,20.0,20.0,55.0,55.0,53.0,53.0,-0.0536471726190471,,5.7,5.7,0.2,0.2,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920042635,Créations Les Macarons Vanille,lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait fourrés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/004/2635/front_fr.12.400.jpg,548.0,548.0,33.0,33.0,20.0,20.0,55.0,55.0,53.0,53.0,-0.0606375,,5.7,5.7,0.2,0.2,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920042642,Creation Les Macarons Vanille,lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait extra fin, Chocolats au lait fourrés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/004/2642/front_fr.5.400.jpg,548.0,548.0,33.0,33.0,20.0,20.0,55.0,55.0,53.0,53.0,-0.0606375,,5.7,5.7,0.2,0.2,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920044691,Création vanille-amandes coulis de caramel,lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats",en:france,FRANCE,,330.876709558824,330.876709558824,38.0735900735294,38.0735900735294,6.71305055147059,6.71305055147059,53.6931433823529,53.6931433823529,53.6942821691176,53.6942821691176,-0.002729779411765,,4.98670514705882,4.98670514705882,0.125995485294118,0.125995485294118,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920045704,Himbeere de Luxe,lindt,lindt,snacks,"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Schokoladen, Bitterschokoladen, Gefüllte Schokolade, Gefüllte dunkle Schokolade",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/304/692/004/5704/front_de.19.400.jpg,515.0,515.0,29.0,29.0,17.0,17.0,55.0,55.0,50.0,50.0,-0.001185661764706,,4.6,4.6,0.08,0.08,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920045896,Lindt Création Noir Coco Frappée,"lindt, lindt & sprüngli, lindt création",lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats fourrés, Chocolats noirs fourrés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/004/5896/front_fr.3.400.jpg,528.0,528.0,31.0,31.0,19.0,19.0,55.0,55.0,50.0,50.0,-0.0535817307692312,,4.4,4.4,0.1,0.1,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920045902,Création ganache framboise,lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats fourrés, Chocolats noirs fourrés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/004/5902/front_fr.38.400.jpg,513.0,513.0,29.0,29.0,17.0,17.0,53.0,53.0,48.0,48.0,-0.001185661764706,,4.6,4.6,0.1,0.1,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3046920047418,Chocolat au lait coeur crémeux et coulis de chocolat noir,lindt,lindt,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats au lait extra fin",en:france,FRANCE,https://images.openfoodfacts.org/images/products/304/692/004/7418/front_fr.6.400.jpg,550.0,550.0,34.0,34.0,20.0,20.0,55.0,55.0,52.0,52.0,-0.0552097886029413,,6.0,6.0,0.189992,0.189992,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
3067140013120,Chicorée soluble nature,leroux,leroux,beverages,"Chicorée soluble,Chicorée instantanée avec de l'eau",en:france|en:morocco|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/306/714/001/3120/front_en.274.400.jpg,6180.0,,10.0,10.0,2.0,2.0,1160.0,,420.0,,640.0,,62.0,62.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3073766460286,La vache qui rit,,unknown,dairies,en:cheeses,en:france,FRANCE,https://images.openfoodfacts.org/images/products/307/376/646/0286/front_fr.3.400.jpg,990.0,,18.5,18.5,12.5,12.5,6.5,6.5,6.5,6.5,,,11.5,11.5,1.7999999523163,1.7999999523163,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3073780225960,Mini Original,babybel,babybel,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses, Fresh foods, French cheeses, Pasteurized cheeses, Industrial cheese",en:france|en:united-kingdom,FRANCE|UK_IE,https://images.openfoodfacts.org/images/products/307/378/022/5960/front_en.34.400.jpg,1475.0,,4.6,4.6,3.1,3.1,0.01,0.01,0.01,0.01,0.0,0.0,4.4,4.4,0.335,0.335,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3073780902366,Original Mini,babybel,babybel,dairies,"Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Queijos,Queijos de vaca,en:Lactose-free cheeses",en:austria|en:france|en:germany|en:portugal|en:reunion|en:spain,DACH|FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/307/378/090/2366/front_es.69.400.jpg,1540.0,,23.0,23.0,15.5,15.5,0.01,0.01,0.01,0.01,0.0,0.0,22.0,22.0,1.7,1.7,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3073781022131,Fromage fondu,"fromageries bel, la vache qui rit",fromageries bel,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, Melted cheese",en:france|en:world,FRANCE,https://images.openfoodfacts.org/images/products/307/378/102/2131/front_fr.4.400.jpg,990.0,,18.5,18.5,12.5,12.5,6.5,6.5,6.5,6.5,,,11.5,11.5,1.8,1.8,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3073781218732,ORIGINAL CLASSIC RECIPE,the laughing cow,the laughing cow,dairies,Cheese spreads,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/307/378/121/8732/front_en.19.400.jpg,1546.66666666667,,18.0,18.0,12.0,12.0,6.0,6.0,6.0,6.0,,,11.3333333333333,11.3333333333333,11.15,11.15,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3099873045369,Jack Daniel's No.7,jack daniel s,jack daniel s,beverages,"Boissons, Boissons alcoolisées, Boissons distillés, Alcools forts, Eaux-de-vie, Whiskys, Whisky américain",en:france,FRANCE,https://images.openfoodfacts.org/images/products/309/987/304/5369/front_en.20.400.jpg,2190.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3168930158684,Super goodness,"quaker, super goodness",quaker,cereals,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales aux fruits, Mueslis, Mueslis aux fruits",en:france,FRANCE,https://images.openfoodfacts.org/images/products/316/893/015/8684/front_fr.32.400.jpg,1665.0,,7.0,7.0,1.0,1.0,71.0,71.0,11.0,11.0,7.4,7.4,8.8,8.8,0.1,0.1,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3173320003093,Baba au Rhum,,unknown,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Babas au rhum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/317/332/000/3093/front_fr.8.400.jpg,1190.0,,4.9,4.9,2.1,2.1,50.5,50.5,41.5,41.5,,,2.7,2.7,0.32,0.32,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3175681066632,Biscuits pavot citron,gerblé,gerble,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Dry biscuits",en:france|en:reunion|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/317/568/106/6632/front_fr.152.400.jpg,1896.0,,16.0,16.0,1.4,1.4,66.0,66.0,16.0,16.0,5.0,5.0,8.9,8.9,0.36,0.36,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3175681105423,Cookie cacao pépites Sans Sucre,gerblé,gerble,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits",en:belgium|en:france|en:french-polynesia|en:switzerland,BENELUX|FRANCE|DACH,https://images.openfoodfacts.org/images/products/317/568/110/5423/front_fr.135.400.jpg,3833.33333333333,,18.0,18.0,3.3,3.3,61.0,61.0,0.0,0.0,8.9,8.9,8.0,8.0,0.21,0.21,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
3175681135024,moelleux pépites de chocolat,gerblé,gerble,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Cakes,Chocolate cakes",en:france,FRANCE,https://images.openfoodfacts.org/images/products/317/568/113/5024/front_fr.66.400.jpg,1364.28571428571,,21.0,21.0,1.3,1.3,50.0,50.0,0.0,0.0,4.5,4.5,5.4,5.4,0.46,0.46,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
