review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts
19205,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,16000503618,Cocoa Puffs Cereal,unknown,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/050/3618/front_en.4.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,3.125,404.6875,-401.5625,-128.5,128.5,9.375,81.25,4.6875,34.375,0.0,6.25,0.859375,300.0,2600.0,150.0,False,False,False
19206,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5005520112641,Crunchy Granola Protein (Oats & Honey),millville,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/500/552/011/2641/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.381818181818182,410.9090909090909,-410.5272727272727,-1075.1904761904757,1075.1904761904757,18.1818181818182,60.0,10.9090909090909,30.9090909090909,,5.45454545454545,0.613636363636364,4761.904761904765,15714.285714285705,2857.142857142853,False,False,False
19207,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,18627116295,Apple Cinnamon Loops,kashi,Ferrero,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/862/711/6295/front_en.3.400.jpg,data_quality_error,nutrient_value_above_100g,342.105263157895,,,,,7.89473684210526,,3.94736842105263,23.6842105263158,0.0,10.5263157894737,1052.63157894737,2.307692307692305,,1.1538461538461524,False,False,False
19208,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,53000221012,Heritage Flakes,nature's path,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/005/300/022/1012/front_en.3.400.jpg,data_quality_error,nutrient_value_above_100g,400.0,,,,,12.5,,37.5,12.5,0.0,17.5,1062.5,3.125,,9.375,False,False,False
19209,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,13499900379,Fresh Goat Cheese,schnucks,,US_CANADA,dairies,,data_quality_error,energy_above_900_kcal;macro_mass_balance_exceeds_100g,943.964285714286,943.964285714286,0.0,0.0,0.0,51.0357142857143,12.75,76.5357142857143,0.0,51.0357142857143,0.0,0.0036696428571428,5.406530210737391,1.3506866936551774,8.107903598047747,False,False,False
19210,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,41303008812,Parmesan Cheese,essential everyday,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/004/130/300/8812/front_en.11.400.jpg,data_quality_error,energy_above_900_kcal;nutrient_value_above_100g;macro_mass_balance_exceeds_100g,8600.0,8600.0,0.0,0.0,0.0,800.0,0.0,600.0,0.0,400.0,0.0,0.12,9.30232558139535,0.0,6.976744186046512,False,False,False
19211,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,7802900165000,Quesillo (Soprole),soprole,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/780/290/016/5000/front_es.22.400.jpg,data_quality_error,nutrient_value_above_100g,144.0,144.0,0.0,0.0,0.0,13.0,5.0,8.0,5.0,,,350.0,9.027777777777777,3.4722222222222223,5.555555555555555,False,False,False
19212,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,79893406275,greek plain yogurt 0% nonfat,o organics,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/989/340/6275/front_en.25.400.jpg,data_quality_error,saturated_fat_greater_than_fat,70.5882352941177,70.58752941176472,0.0007058823529746,1.0000000000474068e-05,1.0000000000474068e-05,12.941,4.70588235294118,0.0,2.94117647058824,0.11,0.0,0.110295588235294,18.33308333333332,6.666666666666668,0.0,False,False,False
19213,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,92825107866,Lite nonfat yogurt,brookshire's,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,44.0,44.04,-0.0399999999999991,-0.0009090909090908,0.0009090909090908,3.08,7.93,0.0,3.96,0.09,0.0,0.1875,7.000000000000001,18.02272727272727,0.0,False,False,False
19214,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,7802930001279,Quesillo,quillayes,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/780/293/000/1279/front_es.4.400.jpg,data_quality_error,sugars_greater_than_carbs,135.0,135.4,-0.4000000000000057,-0.002962962962963,0.002962962962963,13.7,1.7,8.2,2.6,5.05,,0.685,10.148148148148149,1.2592592592592593,6.0740740740740735,False,False,False
19215,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,41483024343,Kemp’s,kemps,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/004/148/302/4343/front_en.12.400.jpg,data_quality_error,macro_mass_balance_exceeds_100g,452.77777777778,451.3888888888876,1.3888888888923816,0.0030674846625843,0.0030674846625843,22.222222222222,75.0,6.9444444444444,72.222222222222,4.1666666666667,0.0,1.4583333333333,4.907975460122627,16.564417177914027,1.5337423312883265,False,False,False
19216,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,818290015624,Strawberries & Cream,chobani,Chobani,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/081/829/001/5624/front_en.164.400.jpg,data_quality_error,sugars_greater_than_carbs,55.5555555555556,55.13,0.4255555555555972,0.0076600000000007,0.0076600000000007,7.25,4.35,0.97,12.0,0.6,0.0,0.000375,13.04999999999999,7.829999999999993,1.7459999999999989,False,False,False
19217,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,767707001180,Dubliner,kerrygold,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/076/770/700/1180/front_en.24.400.jpg,data_quality_error,sugars_greater_than_carbs,392.857142857143,389.28571428571394,3.571428571429067,0.0090909090909103,0.0090909090909103,25.0,0.0,32.1428571428571,4.89117625,21.4285714285714,0.0,1.875,6.3636363636363615,0.0,8.18181818181817,False,False,False
19218,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,41250950677,Mild Cheddar Cheese Shredded,meijer,Meijer,US_CANADA,dairies,,data_quality_error,sugars_greater_than_carbs,392.857142857143,389.28571426,3.57142859714304,0.009090909156364,0.009090909156364,21.42857143,3.57142857,32.14285714,4.87145625,17.8571428571429,0.0,1.69642857142857,5.4545454549090895,0.9090909087272724,8.181818181090906,False,False,False
19219,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,92825107859,Lite nonfat yogurt,bgc manufacturing,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,48.0,47.56,0.4399999999999977,0.0091666666666666,0.0091666666666666,3.08,8.81,0.0,4.41,0.09,0.1,0.175,6.416666666666666,18.354166666666668,0.0,False,False,False
19220,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9300639151335,Colby Cheese,devondale,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/930/063/915/1335/front_en.4.400.jpg,data_quality_error,nutrient_value_above_100g;saturated_fat_greater_than_fat,402.0,405.7000000000001,-3.7000000000000455,-0.0092039800995026,0.0092039800995026,23.7,1.0,34.1,1.0,2302.0,,1525.0,5.895522388059701,0.2487562189054726,8.482587064676617,False,False,False
19221,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,11110100818,Sweet Cream Butter Unsalted,kroger,Kroger,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/001/111/010/0818/front_en.16.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.70075,50.0,1.35525,0.078,0.0,0.0,11.000000000000009,False,False,False
19222,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,11110893055,Butter Unsalted,kroger,Kroger,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/001/111/089/3055/front_en.19.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.70075,50.0,1.35525,0.0,0.0,0.0,11.000000000000009,False,False,False
19223,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,77890941775,salted butter sweet cream,wegmans,Wegmans,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/789/094/1775/front_en.3.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.76688375,50.0,1.38843625,1.60714285714286,0.0,0.0,11.000000000000009,False,False,False
19224,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,78742025926,Sweet Cream Butter Salted,great value,Walmart / Great Value,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/874/202/5926/front_en.29.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.76688375,50.0,1.38843625,1.60714285714286,0.0,0.0,11.000000000000009,False,False,False
19225,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,78742280561,Butter Salted Sticks,great value,Walmart / Great Value,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/874/228/0561/front_en.17.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.76688375,50.0,1.38843625,1.60714285714286,0.0,0.0,11.000000000000009,False,False,False
19226,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,78742374192,Butter Salted Sweet Cream,great value,Walmart / Great Value,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/874/237/4192/front_en.14.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.76688375,50.0,1.38843625,1.60714285714286,0.0,0.0,11.000000000000009,False,False,False
19227,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,78742374277,Sweet Cream Butter Unsalted,great value,Walmart / Great Value,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/874/237/4277/front_en.8.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.70075,50.0,1.35525,0.0,0.0,0.0,11.000000000000009,False,False,False
19228,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,767707001067,Pure Irish Butter Salted,kerrygold,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/076/770/700/1067/front_en.77.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.7665375,50.0,1.3882625,1.78571428571429,0.0,0.0,11.000000000000009,False,False,False
19229,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,767707002149,Salted Irish Butter,kerrygold,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/076/770/700/2149/front_en.12.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.7665375,50.0,1.3882625,1.78571428571429,0.0,0.0,11.000000000000009,False,False,False
19230,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,767707014944,Pure Irish Butter,kerrygold,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/076/770/701/4944/front_en.14.400.jpg,data_quality_error,sugars_greater_than_carbs,714.285714285714,707.1428571428573,7.142857142856656,0.0099999999999993,0.0099999999999993,0.0,0.0,78.5714285714286,2.7692375,50.0,1.386525,1.78571428571429,0.0,0.0,11.000000000000009,False,False,False
19231,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,74030002655,Mozzarella Cheese,galbani,Lactalis,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/403/000/2655/front_en.16.400.jpg,data_quality_error,sugars_greater_than_carbs,300.0,303.3333333333329,-3.3333333333329165,-0.0111111111111097,0.0111111111111097,23.3333333333333,0.0,23.3333333333333,4.91691085,10.0,0.0,0.59,7.777777777777767,0.0,7.777777777777767,False,False,False
19232,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,77890427040,In Brine Feta Cheese Plain,wegmans,Wegmans,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/789/042/7040/front_en.11.400.jpg,data_quality_error,sugars_greater_than_carbs,214.285714285714,211.64767716674265,2.63803711897134,0.0123108398885329,0.0123108398885329,17.6373064305619,3.52746128611239,14.1098451444495,4.86159625,8.81865321528096,0.0,3.26290168965396,8.230743000928896,1.646148600185784,6.584594400743109,False,False,False
19233,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,753777,Spreadable Butter with Olive Oil,trader joe's,Trader Joe's,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/000/000/075/3777/front_en.13.400.jpg,data_quality_error,sugars_greater_than_carbs,571.428571428572,578.5714285714288,-7.142857142856769,-0.0124999999999993,0.0124999999999993,0.0,0.0,64.2857142857143,1.57479166666667,28.5714285714286,0.289583333333333,1.51785714285714,0.0,0.0,11.249999999999991,False,False,False
19234,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,665291006539,Organic Authentic Greek Sheep & Goat'S Milk Feta Cheese,mt vikos,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/066/529/100/6539/front_en.5.400.jpg,data_quality_error,sugars_greater_than_carbs,285.714285714286,282.1428571428572,3.5714285714287826,0.0125000000000007,0.0125000000000007,14.2857142857143,0.0,25.0,4.878235,17.8571428571429,0.0,2.5,5.0,0.0,8.749999999999991,False,False,False
19235,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,36800051560,muenster cheese,food club,Associated Wholesale Grocers,US_CANADA,dairies,,data_quality_error,sugars_greater_than_carbs,347.826086956522,352.3809523809526,-4.554865424430602,-0.0130952380952379,0.0130952380952379,23.8095238095238,0.0,28.5714285714286,0.27,19.047619047619,0.0,1.66666666666667,6.845238095238088,0.0,8.214285714285717,False,False,False
19236,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,11110401014,Whole Milk,kroger,Kroger,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/001/111/040/1014/front_en.45.400.jpg,data_quality_error,sugars_greater_than_carbs;saturated_fat_greater_than_fat,66.0,67.05,-1.0499999999999972,-0.0159090909090908,0.0159090909090908,3.53,5.29,3.53,12.0,5.0,,0.2625,5.348484848484849,8.015151515151516,5.348484848484849,False,False,False
19237,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,18118292,Pineapple orange banana organic fruit yogurt smoothie,unknown,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,92.0,90.46,1.5400000000000065,0.0167391304347826,0.0167391304347826,1.67,20.0,0.42,17.5,0.5,0.8,0.03,1.815217391304348,21.73913043478261,0.4565217391304347,False,False,False
19238,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,751746032120,Ovaltine Rich Chocolate Flavor,ovaltine,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/075/174/603/2120/front_en.63.400.jpg,data_quality_error,energy_above_900_kcal;nutrient_value_above_100g;macro_mass_balance_exceeds_100g,1272.72727272727,1295.454545454545,-22.72727272727502,-0.0178571428571447,0.0178571428571447,72.7272727272727,200.0,22.7272727272727,200.0,13.6363636363636,0.0,2.84090909090909,5.714285714285724,15.714285714285747,1.7857142857142874,False,False,False
19239,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,797734166859,"Non-Fat Greek Yogurt, Black Cherry & Port Wine",atlantafresh,,US_CANADA,dairies,,data_quality_error,sugars_greater_than_carbs;saturated_fat_greater_than_fat,77.0,78.56,-1.5600000000000025,-0.0202597402597402,0.0202597402597402,8.33,11.31,0.0,16.505125,0.061765625,0.405,0.0628428125,10.818181818181818,14.688311688311687,0.0,False,False,False
19240,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,797734168105,"Greekpastures, Non-Fat Greek Yogurt, Black Cherry & Port Wine",bar codes talk inc.,,US_CANADA,dairies,,data_quality_error,sugars_greater_than_carbs;saturated_fat_greater_than_fat,77.0,78.56,-1.5600000000000025,-0.0202597402597402,0.0202597402597402,8.33,11.31,0.0,16.6220454545455,0.0612784090909091,0.409090909090909,0.0623664772727273,10.818181818181818,14.688311688311687,0.0,False,False,False
19241,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,74030661364,STRING CHEESE LOW MOISTURE PART SKIM MOZZARELLA CHEESE,galbani,Lactalis,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/403/066/1364/front_en.20.400.jpg,data_quality_error,sugars_greater_than_carbs,285.714285714286,292.8571428571425,-7.142857142856542,-0.0249999999999978,0.0249999999999978,25.0,0.0,21.4285714285714,4.89857125,12.5,0.0,1.51785714285714,8.749999999999991,0.0,7.499999999999981,False,False,False
19242,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,93966009545,Stringles Organic String Cheese,organic valley,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/009/396/600/9545/front_en.27.400.jpg,data_quality_error,sugars_greater_than_carbs,285.714285714286,292.8571428571425,-7.142857142856542,-0.0249999999999978,0.0249999999999978,25.0,0.0,21.4285714285714,4.7847475,12.5,0.0,1.875,8.749999999999991,0.0,7.499999999999981,False,False,False
19243,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,861555000118,Ghee Clarified Butter,4th & heart,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/086/155/500/0118/front_en.28.400.jpg,data_quality_error,energy_above_900_kcal,923.076923076923,900.0,23.07692307692298,0.0249999999999998,0.0249999999999998,0.0,0.0,100.0,0.0,76.9230769230769,0.0,0.0,0.0,0.0,10.833333333333336,False,False,False
19244,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,70552401280,String Cheese low-moisture part-skim mozzarella cheese,winco foods,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/055/240/1280/front_en.14.400.jpg,data_quality_error,sugars_greater_than_carbs,285.71428571,292.85714287,-7.1428571600000055,-0.025000000060375,0.025000000060375,21.42857143,3.57142857,21.42857143,3.57142857142857,10.7142857142857,,1.78571428571429,7.5000000006125,1.2499999995187498,7.5000000006125,False,False,False
19245,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,78354708439,Seriously Sharp Cheddar Cheese,cabot creamery,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/835/470/8439/front_en.20.400.jpg,data_quality_error,nutrient_value_above_100g,392.857142857143,403.5714285714282,-10.71428571428521,-0.0272727272727259,0.0272727272727259,25.0,3.57142857142857,32.1428571428571,0.0,21.4285714285714,0.0,1785.71428571429,6.3636363636363615,0.9090909090909084,8.18181818181817,False,False,False
19246,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,77890425718,Crumbled Feta Fat Free Cheese Plain,wegmans,Wegmans,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,125.0,128.56,-3.5600000000000023,-0.02848,0.02848,25.0,7.14,0.0,3.57142857142857,0.107708865,0.003388,3.025,20.0,5.712,0.0,False,False,False
19247,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,797734166767,"Greek Yogurt, Mixed Berry",atlantafresh,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,74.0,76.16,-2.1599999999999966,-0.0291891891891891,0.0291891891891891,8.33,10.71,0.0,8.11309659090909,0.0782528409090909,1.49261363636364,0.0626136363636364,11.256756756756756,14.472972972972975,0.0,False,False,False
19248,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,797734168006,Greek Yogurt,greek pastures,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,74.0,76.16,-2.1599999999999966,-0.0291891891891891,0.0291891891891891,8.33,10.71,0.0,8.11309659090909,0.0782528409090909,1.49261363636364,0.0626136363636364,11.256756756756756,14.472972972972975,0.0,False,False,False
19249,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,818290013125,"Chobani, simply 100, non-fat greek yogurt, black cherry blended",chobani,Chobani,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,80.0,77.3333333333332,2.6666666666667997,0.0333333333333349,0.0333333333333349,8.0,11.3333333333333,0.0,4.66666666666667,0.528244526110197,3.33333333333333,0.108331666666667,10.0,14.166666666666623,0.0,False,False,False
19250,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,11150505901,"Roundy's, greek nonfat yogurt, black cherry",roundy's,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,67.0,69.32,-2.319999999999993,-0.0346268656716416,0.0346268656716416,8.0,9.33,0.0,8.67,0.059126,0.7,0.1175,11.940298507462686,13.92537313432836,0.0,False,False,False
19251,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,41735076748,Greek nonfat yogurt,unknown,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,67.0,69.32,-2.319999999999993,-0.0346268656716416,0.0346268656716416,8.0,9.33,0.0,8.67,0.0584868421052632,0.7,0.1175,11.940298507462686,13.92537313432836,0.0,False,False,False
19252,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,708820489448,"Meijer, greek strained nonfat yogurt, black cherry",meijer,Meijer,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,67.0,69.32,-2.319999999999993,-0.0346268656716416,0.0346268656716416,8.0,9.33,0.0,8.67,0.059126,0.7,0.1175,11.940298507462686,13.92537313432836,0.0,False,False,False
19253,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,767707013824,Dubliner Cheese Snacks,kerrygold,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/076/770/701/3824/front_en.18.400.jpg,data_quality_error,sugars_greater_than_carbs,380.952380952381,395.2380952380949,-14.28571428571388,-0.0374999999999989,0.0374999999999989,23.8095238095238,0.0,33.3333333333333,4.90042,19.047619047619,0.0,1.9047619047619,6.2499999999999964,0.0,8.74999999999999,False,False,False
19254,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4099100298178,Sticks Colby & Monterey Jack Cheese Snack Sticks,happy farms,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/409/910/029/8178/front_en.27.400.jpg,data_quality_error,sugars_greater_than_carbs,380.952380952381,395.2380952380949,-14.28571428571388,-0.0374999999999989,0.0374999999999989,23.8095238095238,0.0,33.3333333333333,4.906890625,19.047619047619,0.0,1.48809523809524,6.2499999999999964,0.0,8.74999999999999,False,False,False
19255,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,833911002579,Queso fresco peruano fresh cheese,unknown,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/083/391/100/2579/front_en.4.400.jpg,data_quality_error,sugars_greater_than_carbs,250.0,260.74,-10.740000000000007,-0.04296,0.04296,21.43,3.57,17.86,4.872812,12.5,0.0,1.16,8.572000000000001,1.428,7.144,False,False,False
19256,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,36632042842,Oikos Pro Strawberry Banana Protein Dairy Drink,oikos,Danone,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/003/663/204/2842/front_en.405.400.jpg,data_quality_error,saturated_fat_greater_than_fat,58.0,60.6,-2.5999999999999943,-0.0448275862068964,0.0448275862068964,11.11,2.42,0.72,1.93,1.0,0.0,0.3,19.155172413793103,4.172413793103448,1.2413793103448276,False,False,False
19257,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,748729220032,Cool Plus Plain,epoca cool plus,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/074/872/922/0032/front_en.13.400.jpg,data_quality_error,sugars_greater_than_carbs,45.0,42.44,2.5600000000000023,0.0568888888888889,0.0568888888888889,1.61,9.0,0.0,14.52,0.0,0.0,0.040325,3.5777777777777784,20.0,0.0,False,False,False
19258,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,11110587169,Smoke Flavored Provolone Cheese Slices,kroger,Kroger,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/001/111/058/7169/front_en.19.400.jpg,data_quality_error,nutrient_value_above_100g,333.333333333333,352.3809523809526,-19.047619047619605,-0.0571428571428588,0.0571428571428588,23.8095238095238,0.0,28.5714285714286,,16.6666666666667,,2142.85714285714,7.142857142857148,0.0,8.571428571428589,False,False,False
19259,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,885963002090,Kefir 2% Milkfat Low Fat Yogurt,cupful,,US_CANADA,dairies,,data_quality_error,sugars_greater_than_carbs,67.0,71.36,-4.359999999999999,-0.0650746268656716,0.0650746268656716,4.67,8.67,2.0,9.33,1.33,0.0,0.16002,6.970149253731344,12.940298507462686,2.985074626865672,False,False,False
19260,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,43192223048,,unknown,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/004/319/222/3048/front_en.3.400.jpg,data_quality_error,sugars_greater_than_carbs,90.0,84.0,6.0,0.0666666666666666,0.0666666666666666,3.0,9.0,4.0,26.250310639881,1.148583984375,0.513857886904762,0.108888369605655,3.333333333333333,10.0,4.444444444444445,False,False,False
